image,imin,imax,iavg,ient,istd,ip05,ip95,iba1,iba2,ip30,ip70,iske,ikur,iran,cene,ccor,ccon,chom,cent,rsre,rlre,rgln,rrpe,rrln,rlgr,rhgr,sgra,slap,swas,swav,swar,stev
137co_137_R_CC.png,3959,64670,46676.1670734546,5.46189742937735,5238.53385468945,43776,51091,1.52226848134189,2.16724367360048,45860,48445,-5.11048411036286,36.0229019806299,60711,0.0165810186386057,0.977718928029507,4.93629489234644,0.659208324471591,6.71640482680593,0.837036781910015,2.02345520069992,11015.754937792,0.784430733804177,250028.240724953,9.55299149812141e-05,32994.7394718688,3980.01311177789,907.767228754858,274.302513621548,30570.4656127049,0.406875078108261,7829.90466380366
137co_137_R_MLO.png,6234,63519,52235.4960497943,5.46679516024456,5466.80561644702,49012,56350,1.27641042106076,3.82462359386696,51788,53947,-5.84835685765108,43.5810826420678,57285,0.0146600311246505,0.977753590871197,5.99409892388078,0.625992909387668,6.89239670192815,0.859333146933129,1.83237021732584,10755.2530376894,0.813247458640622,249548.972389915,0.00074264333935184,42907.6475235628,4237.01474064931,996.354983963615,301.420336770724,33545.7785079468,0.416094103337381,8135.08217475884
138ca_209_L_CC.png,2881,64711,41879.1342916893,5.11948008838151,5383.26499925482,40043,46984,2.78022459000749,2.29792254265031,41377,43033,-4.99892779008611,33.3425031099902,61830,0.0252107940470468,0.972630361158937,6.09555776481718,0.660934684624033,6.33903603242009,0.834168881075717,2.05944506759985,7372.35258967086,0.780018404855822,119591.555266214,0.00129219843891422,26643.9328893637,4402.0281327002,896.549157542165,265.068566117937,28193.5205765949,0.421240243620804,9127.76601464035
138ca_209_L_MLO.png,6094,64941,43356.2725785501,5.46903267489745,5192.71806687462,40312,48505,1.6912833159973,1.95415886853988,42684,44670,-4.33789002741463,29.8259031274145,58847,0.0204028893595496,0.974627760761286,5.79785487681411,0.656956631008172,6.72359087862891,0.836571533924662,2.05945753374207,7167.84485061432,0.781669299631385,146013.096710712,0.00111090058989947,26957.6052118816,4218.25539176484,873.691736001404,259.562608962094,28946.0788458112,0.405425435164945,8356.98843097765
138ca_209_R_CC.png,2966,63879,44132.6301863934,5.46119955196189,6291.20243986699,41704.65,49946,2.39432341589323,2.95910688599391,43533,45907,-4.47390548021896,26.471945069784,60913,0.0181583087088529,0.977247514236623,7.18533719998461,0.635307970130866,6.8259280295315,0.851443430800023,1.93079006776239,5363.44563188923,0.800650134327185,117926.962947298,0.00115685728522636,30693.3226157495,4953.47481465032,981.099221780887,292.636791636254,36406.6524510132,0.501990861829581,9639.34447673046
138ca_209_R_MLO.png,4817,64881,44686.2318748488,5.43087530030711,5309.97439107441,41921,49944,1.90138417431582,2.2816235531793,44046,46147,-4.59362748835294,29.829810604023,60064,0.0201600783728289,0.97755431436062,5.17421918903806,0.654186826790881,6.68953703182194,0.838623262332788,2.06139648857577,6889.93398374386,0.783013571523989,143006.512059353,9.91680405514354e-05,29521.4163749556,4275.69886900494,875.390137087195,261.631242772916,27048.1836006224,0.38248202545835,7930.81050304318
138co_138_L_CC.png,6030,65535,45035.4730810536,5.25454164141494,4777.62061433383,42743,49114,1.77909479184462,2.10825305130102,44365,46449,-5.45539972442781,40.0854172261963,59505,0.0160051344585787,0.95505622890016,8.23243172557939,0.604197357947422,6.79188881490663,0.871054169475782,1.72883737164337,5881.67101737959,0.829162427462507,126043.409929945,0.000686453285430524,28679.7011121514,5136.11638689078,1148.60814680835,343.464307887145,45057.1342330561,0.641200941909637,9990.40959584764
138co_138_L_MLO.png,5703,65535,44770.535528209,5.46786873738211,5261.82226832437,41762,49542.95,1.58629154518647,2.1786754733377,43968,46519,-4.77877431349695,32.0178820893829,59832,0.0179950854267305,0.974079564572002,5.89335617941338,0.654357287090712,6.73905447557427,0.839396999027802,2.01898823162074,7751.80092532874,0.786367522513264,174339.486528151,0.000364111156437518,28576.8429831125,4162.03708246627,937.226392724261,279.924685290308,31047.8274713329,0.435644176616666,8607.12218424148
138co_138_R_CC.png,6025,64809,48617.9415152101,5.54844812776765,5620.00543986634,45412,53470,1.51345820308015,2.69392688801522,47962,50385,-4.98318927955583,33.504179270525,58784,0.0129542473623701,0.967144024978533,8.73661477517357,0.590265656594624,7.18283408355066,0.878344518358336,1.67563758454089,5316.94762481896,0.838607153935024,136080.5151632,0.000705691071410182,35089.5274295103,5419.49495277203,1179.76148005628,359.726991199693,54541.5911041916,0.687408796928341,10032.2697027548
138co_138_R_MLO.png,5520,64576,48431.7175944065,5.4407282843723,5602.9647096324,45287,52680,1.35092652298888,4.11853802711858,47998,50218,-4.9314878466551,31.964596871473,59056,0.0172351733161132,0.977146731225695,6.06916253014984,0.64116788912359,6.78357161396706,0.847776011744577,1.96446974058609,7661.33883277778,0.79674454903085,168851.150862278,7.36977928709506e-05,35280.0143777859,4407.68474657838,942.513692324844,283.664469521421,32841.3639200194,0.42167193773699,8522.11801549687
